brand,brand_id,ext_price,t_hour,t_minute
edu packamalg #2,1004002,26038.34,18,59
importoexporti #2,3002002,26014.68,17,29
amalgexporti #2,3001002,25989.01,18,32
exportiexporti #2,3003002,25982.13,19,54
amalgimporto #2,2001002,25979.86,9,55
importoexporti #2,3002002,25963.62,18,26
importoamalg #1,1002001,25956.84,17,4
amalgscholar #2,5001002,25952.23,9,46
exportiamalg #2,1003002,25921.07,19,2
maxibrand #6,7009006,25918.48,9,39
edu packexporti #2,3004002,25902.35,17,33
exportiimporto #2,2003002,25883.53,9,0
exportischolar #2,5003002,25879.84,17,40
amalgscholar #2,5001002,25864.79,17,24
amalgamalg #1,5001002,25849.53,19,50
edu packscholar #1,3004002,25848.0,17,37
exportiexporti #2,3003002,25820.95,17,47
corpbrand #3,4001002,25756.58,6,50
amalgexporti #2,3001002,25683.8,9,44
exportiimporto #2,2003002,25682.25,18,18
exportiimporto #2,2003002,25678.6,18,43
exportiedu pack #2,4003002,25671.74,6,50
edu packamalg #2,1004002,25647.65,18,31
importoscholar #2,5002002,25629.42,19,5
exportiexporti #2,3003002,25616.96,9,50
edu packexporti #2,3004002,25611.13,17,46
exportiimporto #1,2003001,25607.76,18,24
edu packamalg #2,1004002,25568.75,19,35
amalgexporti #2,3001002,25517.55,17,40
edu packscholar #2,5004002,25516.86,17,50
exportiexporti #2,3003002,25513.56,17,24
amalgedu pack #2,4001002,25496.42,18,28
importoexporti #2,3002002,25495.13,18,46
edu packimporto #2,2004002,25493.94,19,49
amalgamalg #2,1001002,25489.44,19,15
exportiexporti #2,3003002,25471.94,17,26
edu packscholar #2,5004002,25448.29,9,22
edu packscholar #2,5004002,25429.53,9,6
edu packscholar #2,5004002,25405.7,9,14
edu packscholar #2,5004002,25391.47,19,28
namelessmaxi #4,9008004,25384.8,17,56
edu packscholar #2,5004002,25366.05,18,17
edu packscholar #2,5004002,25338.85,19,4
exportiedu pack #2,4003002,25332.46,18,50
edu packimporto #2,2004002,25311.23,8,30
amalgscholar #2,5001002,25300.81,9,3
edu packedu pack #2,4004002,25224.01,18,56
edu packexporti #2,3004002,25205.26,19,15
edu packbrand #2,6014002,25192.57,18,25
importoexporti #2,3002002,25128.22,19,41
importoedu pack #2,4002002,25093.35,18,15
importoimporto #2,2002002,25076.1,9,58
amalgunivamalg #7,9011007,24977.51,19,23
exportiimporto #2,2003002,24961.99,18,5
exportiexporti #2,3003002,24948.88,17,12
exportiimporto #1,2003001,24938.88,9,8
exportiedu pack #2,4003002,24936.28,19,22
edu packimporto #2,2004002,24912.55,9,14
edu packamalg #2,1004002,24898.35,17,47
importoimporto #2,3003001,24871.68,17,44
importoscholar #2,5002002,24866.01,18,16
edu packimporto #2,2004002,24856.2,18,51
edu packimporto #2,2004002,24853.65,17,51
importoscholar #2,5002002,24826.47,18,42
importoscholar #2,5002002,24802.22,19,28
amalgimporto #2,2001002,24793.2,17,27
exportiexporti #2,3003002,24753.9,18,7
importoscholar #2,5002002,24748.68,19,58
exportiedu pack #2,4003002,24745.44,18,56
importoscholar #2,5002002,24739.26,18,21
edu packexporti #2,3004002,24731.64,9,14
importoedu pack #2,4002002,24721.14,18,1
importoscholar #2,5002002,24719.0,17,19
amalgexporti #2,3001002,24711.16,18,16
exportiexporti #2,3003002,24705.4,17,28
amalgexporti #2,3001002,24691.02,17,59
scholaramalgamalg #7,9011003,24682.62,17,19
importoedu pack #2,4002002,24675.35,17,42
univamalgamalg #6,3003001,24657.66,17,35
exportiimporto #2,2003002,24652.24,17,44
scholarbrand #2,6015002,24645.45,17,56
exportiedu pack #2,4003002,24637.49,19,17
exportiexporti #2,3003002,24632.83,7,8
exportiexporti #2,3003002,24610.19,18,22
edu packamalg #2,1004002,24608.62,18,50
amalgscholar #2,5001002,24587.04,17,35
exportiexporti #2,3003002,24586.98,7,52
importoamalg #2,1002002,24583.89,17,27
amalgexporti #2,3001002,24583.45,9,16
edu packedu pack #2,4004002,24564.7,8,33
importoscholar #1,5002001,24536.0,19,36
brandbrand #4,7007004,24509.5,9,19
edu packedu pack #2,4004002,24501.0,17,30
importoscholar #2,5002002,24485.26,18,17
importoexporti #2,3002002,24425.28,18,21
scholarbrand #1,7005001,24367.7,19,27
amalgscholar #2,5001002,24326.16,18,4
exportiedu pack #2,4003002,24302.99,19,46
importoexporti #2,3002002,24296.35,19,36
importoexporti #2,3002002,24290.55,9,56
importoamalg #2,1002002,24284.08,18,29
exportischolar #2,5003002,24274.85,18,42
exportiedu pack #2,4003002,24215.79,18,23
amalgscholar #2,5001002,24207.27,18,22
importoamalg #2,1002002,24203.07,17,26
amalgamalg #1,1001001,24165.09,18,9
importoedu pack #2,4002002,24148.0,18,19
edu packamalg #2,1004002,24144.29,9,39
importoexporti #2,3002002,24121.77,19,13
importoexporti #2,3002002,24082.2,9,14
amalgexporti #2,3001002,24076.17,18,30
exportiedu pack #2,4003002,24072.36,17,51
exportischolar #2,5003002,24063.13,17,41
importoamalg #2,1002002,24039.56,9,49
importoscholar #2,5002002,24036.66,19,32
amalgimporto #2,2001002,24026.02,18,38
edu packedu pack #1,4004001,23947.07,19,4
amalgexporti #2,3001002,23915.09,19,35
exportiexporti #2,3003002,23908.84,17,50
amalgamalg #2,1001002,23871.81,19,39
amalgamalg #1,1001001,23843.1,19,57
edu packamalg #2,1004002,23843.05,9,47
edu packamalg #2,1004002,23842.07,18,35
importoedu pack #2,4002002,23839.26,17,56
amalgexporti #2,3001002,23833.08,18,34
amalgedu pack #2,4001002,23823.48,18,32
edu packedu pack #2,4004002,23814.89,17,25
exportiimporto #2,2003002,23814.11,19,3
edu packexporti #2,3004002,23807.9,19,47
exportiexporti #2,3003002,23802.41,17,21
amalgscholar #2,5001002,23801.33,9,47
amalgscholar #2,5001002,23777.63,9,12
amalgimporto #2,2001002,23770.5,9,30
edu packedu pack #2,4004002,23763.5,17,22
exportischolar #2,5003002,23753.46,17,7
edu packexporti #2,3004002,23688.38,19,58
exportiimporto #2,2003002,23680.24,17,53
importoscholar #2,5002002,23651.86,19,59
edu packamalg #2,1004002,23650.04,17,51
importoedu pack #2,4002002,23633.93,19,17
edu packmaxi #2,9004002,23612.9,17,26
amalgamalg #2,1001002,23610.43,9,10
importoamalg #2,1002002,23609.62,18,0
edu packscholar #2,5004002,23601.07,9,21
edu packamalg #2,1004002,23596.04,9,8
importoimporto #2,2002002,23584.77,19,23
amalgedu pack #2,4001002,23567.67,17,49
amalgexporti #2,3001002,23554.47,17,4
exportiamalg #2,1003002,23525.51,17,53
exportiedu pack #2,4003002,23518.38,17,33
exportiedu pack #2,4003002,23505.01,17,55
importoamalg #2,1002002,23498.52,18,41
importoedu pack #2,4002002,23485.25,18,27
exportiexporti #2,3003002,23475.93,17,55
amalgamalg #1,1001001,23468.48,17,10
scholarnameless #8,7015008,23460.36,17,45
edu packedu pack #2,4004002,23422.49,18,51
exportiedu pack #2,4003002,23420.59,17,3
exportiexporti #2,3003002,23389.68,17,1
exportiedu pack #2,4003002,23355.53,17,35
exportiedu pack #2,4003002,23352.13,17,37
amalgamalg #1,1001001,23345.55,7,10
edu packamalg #2,1004002,23334.2,18,40
edu packimporto #2,2004002,23320.29,9,8
amalgscholar #2,5001002,23317.98,17,18
amalgexporti #2,3001002,23307.91,9,1
importoexporti #2,3002002,23284.57,8,1
importoedu pack #2,4002002,23282.42,9,7
brandcorp #2,6007002,23278.38,19,10
corpmaxi #8,8016008,23273.21,18,43
amalgunivamalg #7,9011007,23269.99,19,10
edu packedu pack #2,4004002,23266.38,19,10
exportiedu pack #2,4003002,23242.48,8,30
amalgexporti #2,3001002,23238.46,18,8
importoimporto #2,2002002,23226.96,18,39
importoscholar #2,5002002,23226.86,17,33
corpunivamalg #4,8014003,23203.75,19,55
exportiexporti #2,3003002,23200.33,19,19
amalgimporto #2,2001002,23190.03,19,46
exportischolar #2,5003002,23188.22,18,1
edu packscholar #2,1004001,23155.5,17,34
importoedu pack #2,4002002,23108.26,19,10
importoexporti #2,3002002,23076.75,17,54
brandmaxi #1,2002001,23063.1,19,21
importoedu pack #2,4002002,23063.05,17,35
edu packamalg #2,1004002,23061.8,18,24
importoimporto #2,2002002,23054.04,9,13
amalgedu pack #2,4001002,23051.75,18,39
importoscholar #2,5002002,23040.16,8,44
importoexporti #2,3002002,23036.54,17,59
amalgedu pack #2,4001002,22984.08,17,15
edu packamalg #2,1004002,22951.84,9,2
importoamalg #2,1002002,22945.15,7,36
edu packimporto #2,2004002,22892.31,17,32
importoimporto #2,2002002,22890.01,18,17
importoedu pack #2,4002002,22889.05,18,6
exportiimporto #2,2003002,22875.99,8,26
edu packscholar #2,5004002,22857.0,19,2
amalgimporto #2,2001002,22826.78,17,48
amalgedu pack #2,4001002,22826.35,18,2
importoamalg #2,1002002,22798.82,19,46
exportiexporti #2,3003002,22793.93,19,18
amalgscholar #2,5001002,22787.03,19,16
exportiamalg #2,1003002,22778.72,19,28
amalgamalg #2,1001002,22776.52,8,33
importoscholar #1,5002001,22759.61,17,23
edu packamalg #2,1004002,22757.17,19,26
importoscholar #2,5002002,22752.29,8,18
namelessnameless #4,8008004,22751.69,8,55
amalgexporti #2,3001002,22751.65,19,38
exportiexporti #2,3003002,22748.66,18,52
edu packamalg #2,1004002,22747.36,9,17
importoedu pack #2,4002002,22718.54,19,39
importoscholar #2,5002002,22708.72,19,51
importoedu pack #2,2004001,22702.68,6,28
importoexporti #2,3002002,22676.11,19,38
exportiedu pack #2,4003002,22651.54,17,23
amalgedu pack #2,4001002,22651.24,19,33
importounivamalg #4,9012004,22645.85,17,57
amalgscholar #2,5001002,22643.45,18,7
edu packamalg #2,1004002,22642.02,18,52
exportiexporti #2,3003002,22625.29,19,3
corpcorp #8,6006008,22623.18,9,27
importoexporti #2,3002002,22582.64,19,24
importoscholar #1,8007006,22572.52,18,26
exportiedu pack #2,4003002,22558.06,18,38
exportiedu pack #2,4003002,22554.89,17,6
edu packimporto #2,2004002,22532.85,19,39
exportischolar #2,5003002,22505.44,17,5
exportinameless #10,8003010,22493.42,7,32
edu packexporti #2,3004002,22490.45,9,55
edu packexporti #2,3004002,22486.79,17,54
importoscholar #2,5002002,22481.87,19,56
edu packamalg #2,1004002,22462.08,8,42
edu packscholar #2,5004002,22458.25,9,59
exportiexporti #2,3003002,22434.26,17,30
edu packexporti #2,3004002,22432.54,18,15
edu packedu pack #2,4004002,22408.46,17,43
amalgimporto #2,2001002,22330.73,19,4
importoscholar #2,5002002,22322.14,18,36
edu packedu pack #1,4004001,22319.21,18,24
exportiimporto #1,2003001,22303.02,17,42
exportiedu pack #2,4003002,22295.55,9,44
exportiexporti #2,3003002,22292.94,19,28
scholarnameless #6,7015006,22274.03,8,19
exportiedu pack #2,4003002,22240.35,18,41
importoedu pack #2,4002002,22225.72,18,44
edu packscholar #2,5004002,22221.07,17,26
importoamalg #2,1002002,22218.35,19,20
exportiexporti #1,3003001,22210.76,17,4
amalgedu pack #2,4001002,22199.96,9,11
importoexporti #2,3002002,22198.37,17,19
amalgedu pack #2,4001002,22195.22,17,42
namelessnameless #7,8008007,22163.0,19,15
importoamalg #2,1002002,22160.38,17,17
exportiexporti #2,3003002,22141.7,17,3
importoamalg #2,1002002,22114.82,18,26
amalgexporti #2,3001002,22102.64,17,15
edu packedu pack #2,4004002,22061.59,17,54
edu packedu pack #2,4004002,22034.32,19,38
exportiamalg #2,1003002,22028.74,17,26
importoscholar #2,5002002,21976.18,17,24
edu packexporti #2,3004002,21975.12,18,39
exportischolar #2,5003002,21955.12,18,33
edu packamalg #2,1004002,21923.81,9,23
importoedu pack #2,4002002,21890.17,17,7
amalgscholar #2,5001002,21882.2,8,8
amalgamalg #2,1001002,21877.86,9,27
importoimporto #2,2002002,21876.26,19,32
amalgamalg #2,1001002,21872.46,9,31
exportiedu pack #2,4003002,21870.59,18,48
amalgedu pack #2,4001002,21846.09,17,59
edu packamalgamalg #1,10014001,21836.0,17,1
edu packamalg #2,1004002,21829.98,17,55
corpmaxi #7,9006007,21823.32,6,7
amalgexporti #2,7004001,21814.46,18,6
exportiimporto #1,2003001,21809.93,17,11
edu packedu pack #1,4004001,21795.54,19,9
exportiedu pack #2,4003002,21765.9,19,11
edu packamalg #2,1004002,21765.31,19,56
edu packscholar #2,5004002,21759.94,9,8
exportiimporto #2,2003002,21751.18,9,31
exportiexporti #2,3003002,21734.55,17,45
exportiexporti #2,3003002,21726.16,19,43
importoexporti #2,3002002,21717.26,18,16
importoedu pack #2,4002002,21707.14,17,43
amalgamalg #2,1001002,21697.49,9,18
edu packexporti #2,3004002,21685.2,9,28
edu packbrand #2,6014002,21667.31,17,39
exportiedu pack #2,4003002,21656.07,19,1
exportiexporti #2,3003002,21631.16,19,52
exportischolar #2,5003002,21622.57,19,2
amalgscholar #2,5001002,21618.28,9,35
amalgexporti #2,3001002,21606.74,8,52
amalgscholar #2,5001002,21605.74,17,54
amalgamalg #2,1001002,21603.9,17,18
importoamalg #2,1002002,21596.49,18,40
edu packexporti #2,3004002,21593.41,19,59
importoscholar #2,5002002,21586.51,17,32
amalgunivamalg #16,10001016,21572.21,9,49
exportiimporto #2,2003002,21563.76,17,46
exportiexporti #2,3003002,21552.95,17,19
exportiamalg #1,8015004,21537.3,18,32
exportiamalg #2,1003002,21524.37,19,4
exportiexporti #2,3003002,21503.91,8,47
edu packscholar #2,5004002,21503.88,19,49
exportiexporti #2,3003002,21498.9,19,6
importoscholar #2,5002002,21486.29,17,41
importoedu pack #2,4002002,21477.45,7,1
edu packedu pack #2,4004002,21477.07,18,48
amalgamalg #2,1001002,21475.46,19,3
exportiedu pack #2,4003002,21462.15,19,40
importoscholar #2,5002002,21459.32,9,1
importoscholar #2,5002002,21456.93,19,57
edu packmaxi #8,9004008,21446.4,9,58
exportiexporti #2,3003002,21424.02,19,15
amalgscholar #2,5001002,21410.46,17,56
edu packedu pack #2,4004002,21406.11,19,21
exportiedu pack #2,4003002,21384.25,19,4
edu packexporti #2,3004002,21362.95,17,13
exportischolar #2,5003002,21358.59,8,0
edu packexporti #1,3004001,21354.45,17,39
importoexporti #2,3002002,21348.01,18,3
importoscholar #2,5002002,21345.15,18,20
edu packexporti #2,3004002,21336.27,19,1
exportiexporti #2,3003002,21332.28,17,20
edu packbrand #8,6002003,21327.57,6,47
exportiimporto #2,2003002,21326.11,19,12
importoscholar #2,5002002,21316.83,17,26
edu packexporti #2,3004002,21314.69,17,7
exportiedu pack #2,4003002,21310.57,17,24
exportiimporto #2,2003002,21303.85,17,39
edu packedu pack #1,4004001,21303.43,18,51
importoimporto #2,2002002,21300.71,17,23
edu packscholar #1,5004001,21291.93,9,23
importoedu pack #2,4002002,21291.48,9,14
edu packscholar #1,5004001,21280.97,17,30
brandnameless #9,6013005,21279.68,18,40
importoimporto #2,2002002,21271.73,19,31
edu packimporto #2,2004002,21269.84,17,23
exportiimporto #2,1001001,21266.15,6,47
edu packimporto #2,2004002,21264.0,17,9
exportimaxi #4,9003004,21250.0,17,39
amalgscholar #2,5001002,21244.34,19,55
edu packimporto #2,2004002,21230.18,8,37
corpnameless #4,8006004,21230.1,19,12
amalgamalg #2,1001002,21228.05,19,38
exportiedu pack #2,4003002,21226.02,8,14
exportiexporti #2,3003002,21225.56,19,32
importoedu pack #2,4002002,21220.28,17,48
edu packscholar #2,4004001,21168.4,18,6
edu packamalg #2,1004002,21129.29,8,6
importoscholar #1,5002001,21127.72,19,43
exportiexporti #2,3003002,21087.48,17,52
importoscholar #2,5002002,21085.5,9,33
amalgamalg #2,1001002,21071.48,18,9
importoscholar #2,5002002,21061.36,17,8
amalgedu pack #2,4001002,21052.16,19,13
edu packexporti #2,3004002,21049.21,17,59
scholarunivamalg #15,8004007,21047.4,17,21
importoedu pack #2,4002002,21034.15,19,0
amalgimporto #2,2001002,21024.22,17,12
exportiexporti #2,3003002,21007.36,18,1
amalgbrand #2,2001001,20977.3,19,33
edu packexporti #2,3004002,20971.6,9,43
exportiimporto #2,7009003,20966.82,18,47
exportischolar #2,5003002,20965.05,9,12
exportischolar #2,5003002,20957.3,9,25
importoedu pack #2,4002002,20949.29,18,52
edu packscholar #2,5004002,20938.18,19,43
edu packexporti #1,3004001,20934.5,18,25
amalgimporto #2,2001002,20931.63,19,7
namelessnameless #2,8008002,20928.96,17,9
importoimporto #2,2002002,20910.96,17,50
maxibrand #2,7009002,20903.72,7,32
amalgmaxi #8,9001008,20896.31,17,4
exportischolar #2,5003002,20889.36,8,1
brandbrand #4,3004001,20880.32,17,18
exportiexporti #2,3003002,20851.26,18,9
exportiedu pack #2,4003002,20848.39,19,36
exportibrand #8,7003008,20844.9,19,27
scholarnameless #10,7015010,20843.89,18,35
importoamalg #2,1002002,20838.9,17,21
importoedu pack #2,4002002,20812.91,17,40
exportischolar #1,5003001,20809.99,19,8
edu packunivamalg #1,1004002,20806.68,19,10
exportiedu pack #2,4003002,20796.76,19,8
edu packamalg #2,1004002,20789.68,17,1
edu packunivamalg #4,9014004,20789.67,17,24
importoscholar #2,5002002,20783.43,18,48
exportiexporti #2,3003002,20763.98,19,59
edu packamalg #2,1004002,20752.35,17,36
exportiamalg #1,1003001,20749.51,18,37
importoedu pack #2,4002002,20741.98,9,51
edu packamalg #2,1004002,20718.12,9,57
importoscholar #2,5002002,20717.78,18,4
exportiexporti #2,3003002,20698.71,17,18
importoexporti #2,3002002,20688.99,19,14
exportiedu pack #2,4003002,20688.63,7,28
scholarunivamalg #1,9015001,20681.63,17,28
amalgscholar #2,5001002,20649.93,18,47
edu packexporti #2,3004002,20646.23,9,41
univbrand #8,6010008,20624.66,19,6
edu packedu pack #2,4004002,20622.17,19,58
edu packamalg #1,1004001,20615.49,19,5
importoimporto #2,2002002,20613.82,17,43
edu packamalg #2,1004002,20605.97,19,57
edu packedu pack #2,4004002,20573.61,18,49
scholarunivamalg #1,9015001,20562.54,19,0
edu packamalg #1,2003001,20560.12,9,16
exportiexporti #2,4004001,20558.16,17,42
importoimporto #2,2002002,20542.46,17,37
maxinameless #3,6007004,20531.98,18,10
edu packexporti #2,3004002,20531.21,17,9
importoamalg #2,1002002,20528.22,18,50
exportiexporti #2,3003002,20526.64,18,39
exportischolar #2,5003002,20525.99,17,45
importoexporti #2,3002002,20502.09,19,6
importoscholar #2,5002002,20478.35,19,1
exportiexporti #2,3003002,20477.98,9,22
exportiexporti #2,3003002,20475.94,18,12
edu packmaxi #5,3003001,20467.51,18,2
importomaxi #10,9002010,20460.01,17,49
exportiedu pack #2,4003002,20457.16,9,8
amalgedu pack #2,4001002,20455.32,6,34
amalgamalg #2,1001002,20454.72,17,16
edu packexporti #2,3004002,20426.92,19,4
edu packimporto #2,2004002,20411.04,8,57
edu packamalg #2,1004002,20392.5,17,29
edu packamalg #2,1004002,20391.73,17,52
exportiimporto #1,2003001,20374.6,18,47
importoscholar #2,5002002,20371.98,19,15
importocorp #8,6002008,20363.28,7,52
edu packamalg #2,1004002,20358.25,17,0
brandnameless #6,8007006,20357.8,18,30
exportiimporto #2,2003002,20343.08,17,33
exportiedu pack #2,4003002,20339.05,9,17
amalgexporti #2,3001002,20334.88,19,0
importoexporti #2,3002002,20320.66,9,31
edu packamalg #2,1004002,20315.46,18,3
edu packamalg #2,1004002,20311.14,19,51
importoscholar #2,5002002,20307.79,17,58
importoscholar #2,5002002,20300.62,7,4
importoedu pack #2,4002002,20291.06,18,37
exportiedu pack #2,4003002,20290.25,19,12
exportischolar #2,5003002,20283.91,18,47
amalgimporto #2,2001002,20278.87,8,26
importonameless #4,8002004,20263.23,8,23
amalgedu pack #2,4001002,20244.65,19,9
exportiedu pack #2,4003002,20235.81,17,12
amalgedu pack #1,9013011,20225.04,17,25
importoexporti #2,3002002,20219.44,18,47
edu packexporti #2,3004002,20214.75,19,44
exportiimporto #2,2003002,20202.16,17,19
exportischolar #1,5003001,20194.17,19,11
amalgamalg #2,1001002,20193.42,9,17
importoexporti #2,3002002,20179.02,17,1
exportischolar #2,5003002,20167.72,18,20
exportischolar #2,5003002,20167.11,9,42
edu packimporto #2,2004002,20157.71,6,57
importoscholar #2,5002002,20153.64,17,27
amalgexporti #2,3001002,20140.56,9,0
scholarnameless #8,7015008,20126.08,8,16
importoamalg #1,5002001,20118.0,7,20
edu packimporto #2,2004002,20117.71,19,41
edu packedu pack #1,4004001,20116.46,17,40
edu packamalg #2,1004002,20116.44,17,54
edu packamalg #2,1004002,20087.86,17,10
amalgexporti #2,3001002,20086.39,17,57
amalgamalg #1,1001001,20076.35,19,8
exportiexporti #2,3003002,20049.0,9,16
edu packexporti #1,3004001,20047.23,9,36
exportiimporto #2,2003002,20029.3,17,27
importocorp #1,6011007,20022.0,9,11
amalgamalg #2,1001002,20019.62,18,37
edu packscholar #2,5004002,20019.52,17,6
edu packexporti #2,3004002,20009.47,19,42
exporticorp #4,6003004,20009.34,19,49
edu packimporto #2,2004002,20007.35,18,15
edu packedu pack #2,4004002,19995.71,19,56
amalgamalg #2,1001002,19979.75,8,2
edu packscholar #2,5004002,19957.1,9,58
importoedu pack #2,4002002,19953.49,17,15
edu packedu pack #2,4004002,19945.92,8,43
edu packedu pack #2,4004002,19945.04,19,48
importoexporti #2,3002002,19926.47,6,48
exportischolar #2,5003002,19895.64,19,3
edu packamalg #2,1004002,19893.36,18,9
exportischolar #2,5003002,19889.01,18,24
exportischolar #2,5003002,19882.2,9,15
importoedu pack #2,10012003,19876.0,17,18
edu packamalg #1,1004001,19863.96,18,4
amalgedu pack #2,4001002,19863.16,9,25
exportiedu pack #2,4003002,19861.11,18,17
edu packexporti #2,3004002,19856.35,17,11
importounivamalg #4,9012004,19846.96,19,57
exportiedu pack #1,4003001,19839.4,19,49
importoscholar #2,5002002,19838.29,18,43
importoamalg #2,1002002,19838.2,17,42
importoscholar #2,5002002,19837.59,17,42
amalgexporti #2,3001002,19816.88,9,50
